Frame,L_PosX,L_PosY,L_PosZ,L_eulerAnglesX,L_eulerAnglesY,L_eulerAnglesZ,L_RotX,L_RotY,L_RotZ,L_RotW,MatrixM00,MatrixM01,MatrixM02,MatrixM03,MatrixM10,MatrixM11,MatrixM12,MatrixM13,MatrixM20,MatrixM21,MatrixM22,MatrixM23,MatrixM30,MatrixM31,MatrixM32,MatrixM33,FocalLength
36,-31.64225,1.079874,-29.77197,0.0003340723,8.848322,-0.0001748636,-2.788932E-06,-0.07713946,1.746313E-06,-0.9970203
37,-31.63713,1.079874,-29.7267,0.0003256019,9.11316,-0.0001905512,-2.700328E-06,-0.07944353,1.883349E-06,-0.9968394
38,-31.63202,1.079874,-29.68248,0.0003276841,9.371186,-0.0002043273,-2.704369E-06,-0.0816879,2.010726E-06,-0.996658
39,-31.62685,1.079874,-29.63903,0.000331455,9.626415,-0.0002168583,-2.7235E-06,-0.08390754,2.128474E-06,-0.9964736
40,-31.62162,1.079874,-29.59658,0.0003408162,9.875379,-0.0002298897,-2.79047E-06,-0.08607231,2.254715E-06,-0.996289
41,-31.61609,1.079874,-29.55303,0.0003322106,10.13316,-0.0002447706,-2.699117E-06,-0.08831328,2.383708E-06,-0.9960928
42,-31.61013,1.079874,-29.50719,0.0003346236,10.41168,-0.0002577905,-2.703977E-06,-0.09073407,2.505323E-06,-0.9958752
43,-31.60431,1.079874,-29.46363,0.00033682,10.68385,-0.0002719202,-2.705623E-06,-0.09309918,2.636293E-06,-0.9956568
44,-31.59833,1.079874,-29.42037,0.0003365484,10.95877,-0.0002865675,-2.684726E-06,-0.09548758,2.769787E-06,-0.9954306
45,-31.59204,1.079874,-29.37601,0.0003299252,11.24874,-0.0003078539,-2.601983E-06,-0.09800616,2.955772E-06,-0.9951859
46,-31.58578,1.079874,-29.3328,0.0003330136,11.53014,-0.0003205397,-2.610412E-06,-0.1004497,3.075005E-06,-0.9949421
47,-31.57908,1.079874,-29.28827,0.0003326617,11.82459,-0.0003350157,-2.586435E-06,-0.103006,3.207041E-06,-0.9946808
48,-31.57236,1.079874,-29.24483,0.0003267973,12.11425,-0.0003568774,-2.507298E-06,-0.1055199,3.397883E-06,-0.9944172
49,-31.56535,1.079874,-29.20046,0.0003305022,12.41565,-0.0003753093,-2.513101E-06,-0.1081351,3.567867E-06,-0.9941362
50,-31.55821,1.079874,-29.15669,0.0003331874,12.71788,-0.0003904152,-2.512369E-06,-0.1107567,3.708091E-06,-0.9938476
51,-31.5509,1.079874,-29.11315,0.0003369999,13.0241,-0.0004115801,-2.51456E-06,-0.1134121,3.902072E-06,-0.993548
52,-31.54343,1.079874,-29.06969,0.0003374065,13.33403,-0.0004317073,-2.487129E-06,-0.116099,4.083726E-06,-0.9932377
53,-31.53558,1.079874,-29.02544,0.0003324429,13.65485,-0.0004535008,-2.41007E-06,-0.1188792,4.274359E-06,-0.9929087
